DateTime,AddedIPs,RemovedIPs
1639383725,7,6
1639384325,7,2
1639384925,6,0
1639385524,5,9
1639386124,4,1
1639386725,4,0
1639387325,4,2
1639388525,2,12
1639389124,14,0
1639389725,7,0
1639390325,5,3
1639390925,17,5
1639391525,15,10
1639392125,4,0
1639392725,2,5
1639393325,4,6
1639393926,1,1
1639394524,12,0
1639395125,18,13
1639395724,6,0
1639396324,3,0
1639396924,3,3
1639398124,5,18
1639398725,11,0
1639399324,5,7
1639399924,1,0
1639400524,4,0
1639401125,19,1
1639401725,7,1
1639402325,6,8
1639402925,5,0
1639404125,6,32
1639404726,6,0
1639405324,1,0
1639405925,8,3
1639406525,3,0
1639407124,1,9
1639407724,2,1
1639408924,5,7
1639409524,6,0
1639410125,14,0
1639410725,4,7
1639411324,5,0
1639411925,7,3
1639413124,3,20
1639413725,1,3
1639414924,1,21
1639416124,0,3
1639416725,2,0
1639417325,6,8
1639417925,3,6
1639418524,6,0
1639419724,4,1
1639420325,4,6
1639420925,12,4
1639422124,4,10
1639422725,2,0
1639423324,7,1
1639423925,6,4
1639424524,2,0
1639425124,7,1
1639425724,7,2
1639426324,1,10
1639426924,3,0
1639427524,1,1
1639428124,4,3
1639428724,5,0
1639429324,2,2
1639430524,7,4
1639431725,3,11
1639432324,3,0
1639432925,2,0
1639433524,3,5
1639434124,12,1
1639434724,15,0
1639435325,4,11
1639437724,1,17
1639438925,2,3
1639439524,8,2
1639440124,5,0
1639441324,7,18
1639441925,7,0
1639442525,2,8
1639443124,4,0
1639443724,0,13
1639444924,1,0
1639445524,0,13
1639446125,1,0
1639446725,2,4
1639447325,1,0
1639447925,0,4
1639448524,3,0
1639449125,5,4
1639449725,7,1
1639450325,6,2
1639450925,5,0
1639452124,7,4
1639453324,2,5
1639453924,6,3
1639454524,3,0
1639455724,1,3
1639456324,2,1
1639456925,2,22
1639457525,5,0
1639458124,4,14
1639458724,2,32
1639459324,5,0
1639459925,4,0
1639460525,2,4
1639461124,2,3
1639461724,4,8
1639462925,4,3
1639463525,8,0
1639464125,4,0
1639465325,7,13
1639465924,2,3
1639466524,2,0
1639467125,3,7
1639467725,1,0
1639468323,1,1
1639469526,7,2
1639470724,1,3
1639471324,2,1
1639472524,2,3
1639473125,5,1
1639473724,2,7
1639474324,0,20
1639475524,5,4
1639476124,3,9
1639477324,9,5
1639477924,4,4
1639478525,2,1
1639479124,4,0
1639480325,1,16
1639480923,4,1
1639482124,3,5
1639482724,6,0
1639483324,4,3
1639483925,1,5
1639484524,1,0
1639485725,4,1
1639486324,2,4
1639486924,7,0
1639488124,5,0
1639488724,1,2
1639489325,1,0
1639489924,3,1
1639490524,2,0
1639491125,2,0
1639491724,5,6
1639492324,6,0
1639492924,3,3
1639493524,1,0
1639495325,8,0
1639495924,2,0
1639496525,2,17
1639497724,2,3
1639498924,5,0
1639499524,3,2
1639500724,8,3
1639501324,4,0
1639501925,2,11
1639502524,0,1
1639503124,2,0
1639503725,4,1
1639504324,6,1
1639504924,6,0
1639506124,1,2
1639506724,2,6
1639507325,3,0
1639507924,3,3
1639508524,6,11
1639509725,3,8
1639510325,2,0
1639510925,4,3
1639511525,7,11
1639512124,2,0
1639513325,5,2
1639513925,2,0
1639514524,1,0
1639515725,1,12
1639516325,1,2
1639516924,2,5
1639517525,4,0
1639518125,0,3
1639518724,3,1
1639519324,4,0
1639519926,6,5
1639520524,2,27
1639521125,3,0
1639521725,1,26
1639522924,3,11
1639523525,1,0
1639525325,1,1
1639526524,0,10
1639527724,4,6
1639528925,7,6
1639529524,8,0
1639530124,3,6
1639530725,0,2
1639531325,2,0
1639531925,6,3
1639532525,6,2
1639533124,1,3
1639533724,1,1
1639534924,1,1
1639535524,2,2
1639536125,1,0
1639536725,1,0
1639537325,4,25
1639537925,8,6
1639538525,7,2
1639539125,14,0
1639539725,1,0
1639540324,1,0
1639540924,1,4
1639541525,1,0
1639542124,1,4
1639543325,2,29
1639543925,2,2
1639544525,4,1
1639545725,5,6
1639546926,2,2
1639547524,4,0
1639548725,1,0
1639549924,1,4
1639550526,2,11
1639551125,2,8
1639551725,1,2
1639552924,2,3
1639553524,2,0
1639554125,2,22
1639554724,6,0
1639555324,2,0
1639555925,7,0
1639556524,4,0
1639557125,1,1
1639557725,1,0
1639558324,1,1
1639558925,3,0
1639559525,0,1
1639560124,3,0
1639560724,0,1
1639561325,1,0
1639561924,6,7
1639562524,2,1
1639563125,5,5
1639563724,1,0
1639564325,2,0
1639564925,1,21
1639565524,1,0
1639566125,1,9
1639566725,8,0
1639567324,1,5
1639567924,3,0
1639568524,4,2
1639569124,3,9
1639569724,2,0
1639570924,5,13
1639571525,10,1
1639572124,2,0
1639572724,2,1
1639573324,4,4
1639573925,1,9
1639574524,1,0
1639575125,4,2
1639575725,4,1
1639576324,5,3
1639578124,6,9
1639578724,2,4
1639579324,3,0
1639579924,8,2
1639581125,4,1
1639581724,3,1
1639582924,3,1
1639583524,4,1
1639584124,4,10
1639585324,5,2
1639586525,9,17
1639587124,9,2
1639587724,6,2
1639588924,2,5
1639589525,3,10
1639590125,4,0
1639590724,3,4
1639591926,10,2
1639592524,6,0
1639593125,2,1
1639593726,1,1
1639594324,5,5
1639594924,3,0
1639596124,8,10
1639596725,3,2
1639597325,1,1
1639597924,1,0
1639598524,4,0
1639599124,4,0
1639599724,1,2
1639600324,0,5
1639600925,3,18
1639601524,2,0
1639602725,1,5
1639603324,1,0
1639604525,6,7
1639605124,7,0
1639605724,6,5
1639606326,7,0
1639606924,8,0
1639607525,3,3
1639608125,2,0
1639608725,1,5
1639609324,2,0
1639610524,4,1
1639611724,2,0
1639612324,5,7
1639614124,4,0
1639614724,3,1
1639615324,1,4
1639616524,1,7
1639617724,1,3
1639618324,5,0
1639618924,2,3
1639619524,1,0
1639620124,2,1
1639620724,2,0
1639621324,1,1
1639621925,3,5
1639622524,2,3
1639623124,2,5
1639623724,3,4
1639624925,55,0
1639626125,7,13
1639626725,3,6
1639627324,2,4
1639628524,3,7
1639629725,2,1
1639630324,3,0
1639630925,1,3
1639632125,6,9
1639633326,4,3
1639633925,3,0
1639634525,7,0
1639635725,15,0
1639636925,5,15
1639637524,8,2
1639638125,0,7
1639639324,5,0
1639639924,3,0
1639640525,7,2
1639641724,6,6
1639642924,4,4
1639643525,50,0
1639644125,5,2
1639644723,1,5
1639645324,5,16
1639646524,4,11
1639647124,0,9
1639647724,6,3
1639648324,2,0
1639648924,6,7
1639649524,1,0
1639650124,2,2
1639650725,1,0
1639651324,5,1
1639652524,4,6
1639653724,7,6
