DateTime,AddedIPs,RemovedIPs
1639445546,2,4
1639446269,4,5
1639446990,3,3
1639447706,6,7
1639448429,10,5
1639449148,6,13
1639450108,12,8
1639450830,7,6
1639451551,6,8
1639452270,4,10
1639453230,11,10
1639453946,5,3
1639454672,4,5
1639455387,5,6
1639456109,2,2
1639456829,5,1
1639457546,1,1
1639458273,4,5
1639458991,3,5
1639459706,2,3
1639460430,3,4
1639461148,3,5
1639461872,3,1
1639462587,3,5
1639463309,7,3
1639464031,3,1
1639464749,2,3
1639465475,6,5
1639466190,1,0
1639466911,3,2
1639467628,1,4
1639468351,4,4
1639469067,6,4
1639469791,3,4
1639470508,4,4
1639471230,2,2
1639471949,5,1
1639472671,4,4
1639473391,3,5
1639474112,2,1
1639474828,5,4
1639475553,1,5
1639476271,3,1
1639476989,5,1
1639477708,5,2
1639478428,5,0
1639479146,2,0
1639479779,6,2
1639480568,5,0
1639481285,3,3
1639482008,5,1
1639482730,6,2
1639483449,6,6
1639484168,2,4
1639485128,5,5
1639485846,3,3
1639486568,5,0
1639487531,3,3
1639488248,4,2
1639488972,4,2
1639489687,4,3
1639490425,4,3
1639491125,0,6
1639491847,2,2
1639492810,6,1
1639493768,2,2
1639494486,2,3
1639495205,2,0
1639495926,3,3
1639496651,3,2
1639497365,6,2
1639498327,2,10
1639499048,3,0
1639499770,3,1
1639500487,2,4
1639501206,3,2
1639501925,4,3
1639502673,6,3
1639503392,10,1
1639504108,4,6
1639505073,2,13
1639505787,6,0
1639506509,6,8
1639507227,3,0
1639507947,6,8
1639508669,1,5
1639509388,4,4
1639510108,3,4
1639510827,3,6
1639511547,4,1
1639512270,3,5
1639512989,2,1
1639513707,5,4
1639514671,5,5
1639515387,7,0
1639516109,5,5
1639516832,4,1
1639517547,1,8
1639518271,3,6
1639518990,2,11
1639519713,1,5
1639520428,2,3
1639521147,3,4
1639521869,4,3
1639522587,3,4
1639523309,1,6
1639524030,1,2
1639524990,5,8
1639525708,4,0
1639526442,4,3
1639527149,1,2
1639527867,2,7
1639528591,3,2
1639529311,4,6
1639530041,4,2
1639530990,4,3
1639531708,2,1
1639532429,2,6
1639533150,7,3
1639533871,8,5
1639534588,4,6
1639535308,9,9
1639536029,9,10
1639536989,10,6
1639537709,5,6
1639538429,6,8
1639539150,8,7
1639539871,4,4
1639540586,11,5
1639541307,3,4
1639542029,5,2
1639542748,4,2
1639543472,4,2
1639544189,5,1
1639545149,5,4
1639545870,5,3
1639546589,4,4
1639547310,1,5
1639548031,4,5
1639548747,1,2
1639549468,2,4
1639550191,5,3
1639550908,4,2
1639551640,3,3
1639552588,6,4
1639553308,5,1
1639554028,4,1
1639554748,1,4
1639555472,2,4
1639556189,5,0
1639556906,7,1
1639557628,5,4
1639558346,2,3
1639559070,4,4
1639559793,1,5
1639560507,3,0
1639561227,5,2
1639561947,2,2
1639562671,2,1
1639563392,8,7
1639564108,6,2
1639564829,2,6
1639565548,1,5
1639566270,4,9
1639567011,3,5
1639567712,3,5
1639568430,2,5
1639569151,4,6
1639569871,3,4
1639570587,3,4
1639571309,3,0
1639572269,2,9
1639572988,0,6
1639573708,4,0
1639574429,1,2
1639575150,2,4
1639575868,4,6
1639576592,3,2
1639577306,2,2
1639578031,1,4
1639578747,2,4
1639579472,2,5
1639580189,0,2
1639580909,3,3
1639581871,2,4
1639582589,11,1
1639583311,3,3
1639584037,8,2
1639584749,4,2
1639585468,1,2
1639586187,4,3
1639586909,5,3
1639587627,7,4
1639588351,2,5
1639589070,4,0
1639589792,4,3
1639590753,3,4
1639591472,7,0
1639592189,2,7
1639592909,6,0
1639593630,3,10
1639594346,4,0
1639595068,3,3
1639595790,6,7
1639596508,2,4
1639597230,3,3
1639597946,6,0
1639598671,3,8
1639599390,2,13
1639600110,3,3
1639600851,4,0
1639602022,3,9
1639602741,8,3
1639603466,4,1
1639604186,1,2
1639604895,5,3
1639605854,1,2
1639606570,0,5
1639607534,4,1
1639608251,0,5
1639608971,6,4
1639609931,5,4
1639610658,1,2
1639611371,1,0
1639612089,6,4
1639612821,4,1
1639613530,3,6
1639614255,3,5
1639614970,6,4
1639615688,8,7
1639616414,3,7
1639617151,3,5
1639617873,5,4
1639618593,4,8
1639619309,7,11
1639620046,6,7
1639620756,5,5
1639621474,7,8
1639622192,6,7
1639622912,5,16
1639623643,6,3
1639624348,11,11
1639625073,4,7
1639625791,5,8
1639626507,6,10
1639627242,6,2
1639627952,2,6
1639628676,4,5
1639629387,3,5
1639630113,2,5
1639630845,2,2
1639631556,3,5
1639632274,7,4
1639632994,1,3
1639633710,1,0
1639634436,3,5
1639635156,4,0
1639635872,3,5
1639636595,6,1
1639637559,1,4
1639638279,1,6
1639638994,4,1
1639639707,1,0
1639640434,3,3
1639641149,3,3
1639641869,2,0
1639642589,1,2
1639643309,3,5
1639644028,3,0
1639644747,1,3
1639645468,5,0
1639646188,3,1
1639647149,4,3
1639647869,1,3
1639648588,5,4
1639649309,4,1
1639650029,2,3
1639650746,3,2
1639651471,1,3
1639652187,1,3
1639652909,4,3
1639653629,2,8
